duration,c_0001,c_0002,v_149,ob_reason,ob_age,ob_realEstate,ob_debt,ob_invest,ob_saving,ob_feelingRisk,ob_investPriority,ob_scenario,check_portfolioId,sim_ethnicity,sim_general,sim_gender,sim_age,sim_language,trust_general,trust_contact,trust_relationship,trust_care,trust_understand,trust_warmth,competence_general,competence_capable,competence_skillful,competence_intelligent,bene_values,bene_honest,bene_respect,li_implement,li_improvements,li_better,lic_amount,sat_happy,sat_right,sat_satisfied,benef_hurt,benef_needs,benef_help,benef_important,benef_welfare,recomm_propensity,loy_choose,loy_best,loy_loyal,lif_portion,learn_learn,learn_improve,learn_skills,att_bestInterest,att_trustworthy,att_ownInterest,att_commissions,fwb_situation,fwb_left,fwb_behind,person_reserved,person_lazy,person_stress,person_artistic,person_sociable,person_fault,person_through,person_nervous,person_imagination,patience154,patience185,patience202,patience210,patience215,patience206,patience193,patience197,patience189,patience169,patience177,patience181,patience173,patience161,patience165,patience158,patience125,patience139,patience146,patience150,patience143,patience132,patience136,patience129,patience112,patience119,patience122,patience116,patience106,patience109,patience103,patience_general,literacy1,literacy2,literacy3,literacy4,literacy5,literacy6,literacy7,check_portfolioType,check_advisorType,dem_gender,dem_ethnicity,dem_usResidence,dem_financialAdvisorUsage,dem_education,income,cond_race,cond_matching,cond,person_trusting
499,0.375,2,60de09e53c9f27c2d82ceb2b,3,54,0,0,500,500,1,3,2,none given,2,2,2,4,5,2,5,2,2,2,2,2,5,4,5,2,2,2,2,2,2,20,2,2,2,5,2,2,2,2,10,2,2,2,25,2,2,2,5,4,4,5,5,5,4,2,2,2,2,2,2,2,6,6,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,2,-77,-77,-77,-77,-77,-77,-77,2,-77,-77,-77,1,1,-77,6,3,1,3,3,2,2,1,2,2,2,5,1,2,5,40000,white,matching,"white, matching",2
331,0.375,2,5dd4074feab0423daf012f92,4,24,0,11000,500,200,1,3,2,I didn't receive a portfolio ID,4,4,4,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,45,6,6,6,6,6,6,6,6,65,6,6,6,54,6,6,6,6,6,6,6,1,6,1,6,1,7,1,6,1,7,5,7,1,1,1,2,-77,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,4,2,2,2,2,2,1,1,2,1,2,5,1,2,3,7000,white,matching,"white, matching",6
678,0,1,5d9be6d4d6e5640016b915df,3,44,0,100000,500,0,1,1,1,2,7,1,1,3,7,4,4,3,5,5,7,7,7,7,7,7,7,7,4,5,5,75,6,6,6,7,7,7,7,7,100,7,7,7,20,7,7,7,5,5,6,7,7,1,7,7,5,3,2,1,1,4,7,7,1,1,1,1,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,5,2,1,3,2,2,3,2,1,1,2,5,1,2,6,29000,white,matching,"white, matching",1
701,0.5,2,5d23ac815173fe001528bcd6,3,43,0,15000,500,300,2,3,2,2,7,3,1,2,5,5,4,3,5,4,2,6,7,7,7,6,4,6,4,5,2,45,5,5,5,5,5,4,4,3,50,5,5,3,50,5,5,5,5,4,4,4,2,7,4,5,1,5,1,6,2,6,1,4,1,1,1,1,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,4,3,2,1,3,3,3,3,2,2,2,5,1,2,5,750000,white,matching,"white, matching",2
456,0.375,1,631b4cf562dabf8337e59f1b,3,33,400000,300000,20000,1000,2,2,2,I didn't or the video reset itself before I could get it.,6,6,7,6,6,4,4,2,4,5,5,6,6,6,6,4,4,6,4,5,6,75,6,6,6,2,5,4,4,4,60,5,6,7,75,6,6,5,4,3,5,6,3,6,4,3,5,2,4,5,5,7,7,6,1,1,2,-77,-77,-77,2,-77,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,5,3,1,3,3,2,3,1,2,2,1,5,1,2,5,70000,white,matching,"white, matching",3
629,0.25,1,5d498ea0faa15b001acd4a5d,2,72,450000,200000,5000,500,1,2,2,didnt receive one,1,3,1,1,7,6,6,5,6,6,5,7,7,7,7,6,6,6,5,6,6,5,6,6,6,6,6,6,6,6,94,6,6,6,4,6,7,6,6,6,1,3,1,6,1,5,1,5,6,6,1,6,1,5,1,1,1,1,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,6,3,3,3,2,3,1,1,1,1,2,5,1,2,4,75000,white,matching,"white, matching",6
605,0.375,2,628d8714727e2811c42dd485,1,20,0,0,1000,800,3,1,2,2,7,5,7,3,7,5,6,2,2,6,7,7,6,6,7,6,5,7,5,7,6,50,6,6,6,5,4,4,4,2,50,4,4,2,0,6,7,7,6,5,5,6,5,3,4,6,6,4,3,5,4,6,7,7,1,1,2,-77,-77,-77,1,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,6,3,1,3,3,2,2,1,2,2,1,5,1,2,3,0,white,matching,"white, matching",6
2129,0.125,2,5ac4fbad1667e40001d8615e,2,64,350000,53000,2000,500,1,1,2,2,6,4,1,2,7,6,5,4,6,6,5,6,6,6,6,5,6,5,6,6,5,50,6,6,6,5,6,4,6,5,90,6,5,5,25,6,6,6,5,5,4,4,4,5,1,5,1,5,3,4,2,7,2,4,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,2,-77,-77,-77,-77,-77,-77,-77,2,-77,-77,-77,2,-77,1,6,3,1,3,3,2,1,1,1,1,2,5,1,2,5,25000,white,matching,"white, matching",4
571,0.375,1,631b3f662a80d30582815536,1,42,200000,80000,20000,1000,2,1,3,Balanced Growth,6,5,7,6,6,5,4,2,2,5,3,6,6,5,5,3,3,5,5,4,4,95,3,4,4,4,4,1,3,3,25,3,3,2,5,4,5,4,6,6,3,6,6,2,7,5,6,3,6,3,3,5,5,5,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,1,1,2,-77,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,5,3,1,2,3,2,2,1,2,2,1,5,1,1,6,70000,white,matching,"white, matching",6
2245,0.875,1,5da6139c002c29001335b5a2,3,28,0,0,50000,2500,3,4,3,5da6139c002c29001335b5a2,7,4,7,5,3,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,100,7,7,7,7,7,7,7,7,71,7,7,7,100,7,7,7,5,6,6,4,1,6,1,5,1,5,2,2,1,6,2,6,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,2,-77,-77,-77,-77,-77,-77,-77,2,-77,-77,-77,1,2,-77,7,3,1,3,3,2,2,1,3,1,1,5,1,2,5,65000,white,matching,"white, matching",6
1306,0.25,2,5d88f2f8cefb52001a83f1b2,3,55,600000,200000,5000,500,2,1,2,2,5,5,1,2,6,5,5,3,6,6,5,6,6,6,6,6,6,6,6,6,6,20,6,6,6,5,6,5,6,5,70,4,3,3,10,6,5,5,6,6,7,5,1,6,1,7,1,6,1,5,4,7,4,5,1,2,-77,-77,-77,-77,-77,-77,-77,1,2,-77,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,5,3,1,3,3,2,1,1,1,2,2,5,1,1,5,120000,white,matching,"white, matching",5
781,0.375,2,6122887748c825a688a6dd20,3,39,0,50000,1000,200,2,2,2,I didnt get one??,5,2,1,5,3,4,2,1,2,3,3,4,4,4,4,3,2,4,3,4,3,20,3,3,3,3,3,2,3,2,20,2,2,2,20,5,5,4,4,4,5,6,3,3,5,6,3,4,2,3,3,6,6,6,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,1,1,2,-77,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,4,3,1,3,3,2,1,3,2,2,2,5,1,2,6,50000,white,matching,"white, matching",4
891,0.125,1,5994ce3dc825cf0001d7dd2d,1,73,150000,70000,2500,50,2,1,1,2,7,4,1,1,7,7,7,7,7,7,5,7,7,7,7,5,7,7,5,5,5,20,6,6,6,7,6,6,6,4,35,4,4,3,10,6,6,6,7,7,1,2,1,5,1,2,1,1,6,5,3,4,7,5,1,1,1,1,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,5,3,2,3,3,3,3,3,1,2,2,5,1,2,3,19000,white,matching,"white, matching",5
897,0.5,2,5c376ea0eecc440001c58889,3,44,0,0,3000,1500,2,3,2,5c376ea0eecc440001c58889,6,4,7,4,7,5,3,3,4,4,4,5,5,5,5,5,5,5,3,2,2,20,3,4,3,7,5,6,6,6,50,3,3,2,25,5,6,5,6,5,4,4,3,5,3,5,1,7,1,3,1,7,2,7,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,2,-77,-77,-77,-77,-77,-77,-77,1,2,-77,1,-77,-77,-77,6,3,1,3,3,2,2,1,2,2,1,5,1,2,5,66000,white,matching,"white, matching",6
1374,0,2,570e000e604000e03339,1,80,285,24,1000,100,1,1,1,2,4,1,1,1,7,5,5,1,5,6,3,6,6,6,6,4,4,5,4,5,5,20,5,5,5,4,4,4,4,4,40,5,5,1,21,5,5,5,5,5,4,5,1,7,1,4,1,5,3,4,2,5,1,4,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,1,2,-77,-77,-77,1,1,-77,-77,-77,-77,-77,-77,-77,-77,5,3,1,3,3,2,1,1,2,3,2,5,1,2,6,39,white,matching,"white, matching",3
447,0.625,2,5a381de00006450001bf2691,3,34,0,12000,1500,100,3,3,2,2,7,4,7,5,7,5,2,1,2,4,3,5,4,4,4,1,6,4,5,6,5,70,6,6,6,6,5,4,5,4,50,5,4,3,50,3,5,5,6,6,5,6,3,4,4,7,3,5,6,2,4,5,3,6,1,2,-77,-77,-77,-77,-77,-77,-77,2,-77,-77,-77,2,-77,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,5,3,1,3,3,2,2,1,2,2,1,5,1,2,3,13500,white,matching,"white, matching",6
371,0.375,1,5b5b715192d8320001510a11,2,48,0,0,500,100,2,2,2,not sure,4,4,7,6,4,6,6,6,6,5,5,6,6,6,6,6,6,6,6,6,6,35,6,6,6,6,6,6,6,6,75,5,5,5,34,6,6,6,6,6,6,6,2,5,3,4,2,5,5,4,2,6,3,3,1,1,2,-77,-77,-77,2,-77,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,6,2,3,3,3,2,2,2,2,1,1,5,1,1,5,15000,white,matching,"white, matching",5
821,0.625,1,6101a1b6117210cbfabf75f5,1,26,0,13000,10000,300,3,3,2,2,7,3,7,5,6,3,1,1,2,4,3,5,5,5,6,3,2,5,2,2,4,30,3,2,3,1,3,3,4,2,0,2,1,1,0,4,5,3,3,3,4,4,4,2,6,6,5,2,5,1,2,6,6,2,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,1,2,-77,-77,-77,2,-77,1,-77,-77,-77,-77,-77,-77,-77,6,3,2,3,3,3,1,1,2,2,1,5,1,2,3,27000,white,matching,"white, matching",3
1123,0.25,2,5ae9cadf7de272000165843c,3,30,0,12000,200,100,3,1,1,2,5,4,7,5,7,5,4,3,3,4,5,6,7,6,7,5,4,6,5,6,5,25,5,5,5,5,5,6,6,6,80,5,5,5,60,5,6,5,5,5,4,6,2,2,5,4,2,4,2,4,3,5,4,7,1,1,1,1,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,5,3,2,3,3,3,1,3,1,1,1,5,1,2,5,25000,white,matching,"white, matching",5
589,0.25,2,60fd85c4c161e02f562b543a,3,52,275000,100000,1500,200,2,1,2,2,4,2,1,2,6,4,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,10,4,4,4,2,2,2,2,2,3,1,1,1,5,3,5,4,4,4,6,6,2,5,2,4,1,4,1,4,4,5,6,6,1,1,1,1,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,4,1,1,2,2,3,2,3,2,2,2,5,1,2,5,125000,white,matching,"white, matching",3
477,0.75,1,631b8852e29b89b2a4a7fae9,1,25,0,1000,250,300,4,3,2,2,3,3,7,4,7,5,3,2,5,4,4,5,5,5,5,5,4,5,4,5,4,10,5,5,5,5,5,4,5,4,60,4,4,2,10,5,7,5,5,4,4,5,5,2,6,4,3,3,1,4,5,6,6,7,1,1,2,-77,-77,-77,1,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,6,3,1,3,3,3,2,1,2,2,1,5,1,2,5,75000,white,matching,"white, matching",2
758,0,2,577f70d1454e5400015f1845,3,62,800000,0,5000,600,1,1,1,2,5,4,7,2,6,5,3,3,4,5,3,4,5,4,4,4,6,5,4,5,5,15,5,5,6,6,5,3,4,4,70,4,4,3,30,5,6,4,6,6,5,5,1,2,6,1,2,3,2,7,2,7,4,6,1,2,-77,-77,-77,-77,-77,-77,-77,2,-77,-77,-77,1,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,5,3,1,3,1,2,2,1,1,2,1,5,1,2,5,15000,white,matching,"white, matching",7
1350,0.75,1,5c237be889f035000173c96c,3,70,375000,100000,75000,350,3,3,3,2,6,5,7,4,7,5,5,5,6,6,4,5,5,5,6,5,6,6,4,5,5,85,5,5,5,7,5,6,6,5,85,5,5,5,80,6,5,5,5,6,4,5,3,6,3,5,1,6,1,5,2,7,2,7,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,2,-77,-77,-77,-77,-77,-77,-77,1,2,-77,2,-77,-77,-77,6,3,1,3,3,2,3,1,3,3,1,5,1,1,4,97500,white,matching,"white, matching",7
621,0.625,1,612fea78b655df755fe7db24,3,28,0,70000,500,200,3,4,1,2,6,5,1,6,5,7,7,6,7,6,6,7,7,6,7,7,7,7,6,7,7,30,7,7,6,7,7,6,7,6,80,7,7,6,50,7,7,6,7,6,4,2,5,3,6,2,2,4,1,6,3,6,2,7,1,2,-77,-77,-77,-77,-77,-77,-77,2,-77,-77,-77,1,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,5,3,1,2,3,2,1,3,2,1,2,5,1,1,6,50000,white,matching,"white, matching",5
583,0.25,2,5c0727ff1d461400012b61ee,3,54,300000,108000,5000,250,1,2,2,2,5,2,1,2,7,5,4,1,2,6,4,5,5,3,3,2,6,5,4,5,5,5,5,4,5,5,4,2,4,3,10,4,4,1,10,3,5,3,4,4,7,7,4,6,4,5,5,3,3,2,5,4,4,6,1,2,-77,-77,-77,-77,-77,-77,-77,1,1,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,5,3,1,3,3,2,1,1,2,2,2,5,1,1,3,99000,white,matching,"white, matching",3
575,0.375,1,629e112d75f3665c8362ab6f,2,27,0,0,1000,50,2,2,2,2,6,4,7,4,6,5,4,3,4,5,5,5,6,5,5,6,5,5,5,5,5,20,5,5,5,5,5,5,5,6,50,6,5,5,10,3,4,4,5,5,4,4,3,5,4,6,5,3,5,2,4,5,7,5,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,1,1,2,-77,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,4,3,1,3,3,3,1,1,2,3,1,5,1,2,3,10000,white,matching,"white, matching",4
1215,0.25,1,6152152ee63e3fcd81cc961f,3,67,125000,35000,5000,200,2,1,2,2,7,5,7,2,6,5,4,3,4,4,4,5,5,5,5,5,4,5,4,4,4,80,4,4,5,5,5,4,4,3,50,4,4,3,60,4,4,3,4,4,3,5,6,4,3,5,3,3,2,5,4,5,4,5,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,1,2,-77,-77,-77,2,-77,2,-77,-77,-77,-77,-77,-77,-77,5,3,1,3,3,2,1,1,2,1,1,5,1,2,5,28000,white,matching,"white, matching",5
521,0.125,1,62d86c63e2966588c71b9ff2,1,43,250000,15000,1000,100,2,1,1,2,7,5,7,3,6,5,5,5,6,5,4,7,7,7,7,4,5,7,7,6,5,10,7,7,7,7,4,4,4,4,100,7,7,7,5,6,7,7,4,4,6,6,6,1,5,4,1,7,1,4,1,7,1,7,1,1,1,1,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,4,3,1,3,3,2,3,3,1,1,1,5,2,2,3,38000,white,matching,"white, matching",5
661,0.25,2,62cda3d7f017f8f62090c03c,3,37,0,0,10000,200,2,1,2,2,6,5,2,6,6,6,3,3,4,4,4,5,5,5,5,4,4,4,5,5,5,60,6,6,6,5,5,4,4,4,50,5,5,5,50,5,5,5,5,5,3,5,5,5,3,5,5,5,2,4,2,5,5,5,1,1,2,-77,-77,-77,2,-77,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,4,3,1,3,3,2,2,1,2,1,2,5,1,2,5,50000,white,matching,"white, matching",5
523,0.25,1,595d6ad8833cb200015429e1,3,26,0,0,5000,400,1,2,2,2,7,7,6,6,6,7,7,5,6,7,7,6,7,6,7,7,7,6,7,7,7,35,6,7,7,6,6,6,7,7,84,6,6,7,4,6,6,7,6,6,7,7,1,7,1,6,2,7,6,1,6,6,7,6,1,1,1,1,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,6,2,2,3,2,1,2,3,1,1,1,5,1,2,3,20000,white,matching,"white, matching",6
818,0.375,2,5eea95dbf9a5a91bac949a65,1,25,0,14000,2000,1000,3,1,2,2,6,2,1,4,7,5,5,4,4,5,3,6,6,6,6,5,5,5,4,4,4,10,5,5,5,6,4,3,4,4,40,4,4,3,32,5,6,5,5,5,4,4,4,4,5,5,3,4,1,5,2,6,6,6,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,1,1,2,-77,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,7,3,1,3,2,3,3,3,2,2,2,5,1,2,6,50000,white,matching,"white, matching",6
1156,0.5,1,60cdbe2390c033540fad1177,3,39,3000,0,10000,1000,3,2,2,2,7,6,7,5,6,7,7,6,7,7,7,7,7,7,7,7,7,7,1,7,5,45,7,7,7,5,6,5,7,7,84,7,5,6,50,5,6,6,6,6,3,2,1,6,1,1,1,7,5,7,1,4,1,6,1,1,1,1,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,3,3,1,3,3,3,1,1,2,2,1,5,1,1,5,120000,white,matching,"white, matching",6
1156,1,2,5e7d36612c3f693c3e1cf020,3,47,0,1600,5000,700,4,4,3,2,6,5,7,4,7,5,4,2,3,4,6,5,5,5,5,3,4,5,5,5,4,60,5,5,6,5,5,4,4,3,51,3,3,1,1,6,6,6,5,5,4,4,3,6,4,6,5,4,2,5,5,6,4,6,1,1,1,1,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,6,3,1,3,3,2,2,1,3,2,1,5,1,1,4,20000,white,matching,"white, matching",5
641,0.25,1,5b564680ed90280001510d9a,2,36,0,0,1000,250,2,2,1,2,6,4,6,5,6,4,5,3,4,4,4,6,6,6,6,5,5,5,5,5,5,70,5,5,6,5,4,4,4,4,75,5,4,4,70,4,5,6,5,6,5,5,5,3,4,5,5,3,4,3,4,3,6,4,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,1,2,-77,-77,-77,2,-77,1,-77,-77,-77,-77,-77,-77,-77,5,3,1,3,3,2,2,1,1,1,1,5,1,2,5,45000,white,matching,"white, matching",5
696,0.25,1,60b9689dc626572895cb801b,3,40,370000,200000,5000,200,2,1,2,I didn't receive a portfolio ID,6,4,1,5,7,4,4,4,3,3,3,4,4,4,4,4,4,6,4,4,4,50,4,4,4,5,6,4,4,4,45,4,4,4,50,5,6,5,4,4,5,5,5,2,5,6,2,4,3,4,2,6,4,4,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,1,2,-77,-77,-77,2,-77,1,-77,-77,-77,-77,-77,-77,-77,5,3,1,3,3,2,3,3,1,2,2,5,1,2,6,65000,white,matching,"white, matching",5
1147,0.25,2,5d1542ab38325b001892e54a,3,24,0,0,250,25,2,1,2,Preserve Capital,4,4,4,3,5,5,4,2,2,5,4,5,5,5,5,5,3,4,5,6,5,65,5,5,5,5,4,3,4,3,55,4,4,3,25,5,7,6,5,5,6,7,4,1,7,7,5,3,1,2,6,7,7,7,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,2,-77,-77,-77,-77,-77,-77,-77,1,1,1,-77,-77,-77,-77,6,3,1,3,3,2,3,3,1,2,1,5,1,2,5,10000,white,matching,"white, matching",2
498,0.25,2,627432e762e042e1335bcf19,2,45,0,0,0,100,2,1,2,627432e762e042e1335bcf19,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,100,3,3,3,3,3,3,3,3,52,3,3,3,62,3,3,3,3,3,3,3,3,3,3,5,5,4,4,4,4,4,4,4,1,1,2,-77,-77,-77,2,-77,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,4,2,1,3,2,3,2,3,2,2,2,5,1,2,4,74000,white,matching,"white, matching",5
842,0.75,1,5bdcd88176d6d50001bc3849,1,57,500000,0,25000,5000,3,3,3,2,6,4,7,3,5,4,4,2,2,1,1,5,5,4,4,4,6,7,5,5,4,98,5,5,5,7,2,1,2,1,20,2,1,1,0,7,7,5,6,6,3,7,1,7,1,5,1,4,5,5,1,7,1,4,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,2,-77,-77,-77,-77,-77,-77,-77,2,-77,-77,-77,1,1,-77,7,3,1,3,3,2,3,1,3,3,1,5,1,2,5,175000,white,matching,"white, matching",4
811,0.375,1,61fa943b5719bc09cb834ebb,3,70,0,0,0,0,1,3,2,didn't receive any,1,2,2,3,4,4,5,4,5,6,7,6,5,4,5,6,5,6,5,6,5,30,5,6,6,7,6,4,5,4,28,4,3,2,26,5,6,5,6,5,4,5,6,3,4,5,5,3,4,2,1,2,5,4,1,1,1,1,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,4,2,1,3,3,3,2,1,2,1,2,5,1,2,3,20000,white,matching,"white, matching",4
1688,0.625,1,6266d7c7bfe6d9d74ff4e76f,3,52,120000,80000,100,100,3,4,1,None,5,4,1,3,6,5,3,1,2,2,4,5,5,4,5,5,5,6,6,4,5,20,5,5,5,5,3,5,5,3,53,5,4,6,75,5,6,6,7,6,3,4,7,1,7,7,3,5,3,5,1,6,4,4,1,1,2,-77,-77,-77,1,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,6,3,1,1,3,3,1,3,2,2,2,5,1,2,3,34900,white,matching,"white, matching",7
839,0.125,2,5ef4d8b87faaa00c0dea0c4e,3,57,400000,175000,6000,400,1,1,2,2,7,4,1,1,7,6,4,4,3,5,4,6,6,6,6,4,5,5,5,5,5,30,5,5,5,7,5,4,5,4,50,4,4,4,30,5,7,5,5,5,4,4,2,7,2,7,1,6,6,1,2,6,2,2,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,2,-77,-77,-77,-77,-77,-77,-77,2,-77,-77,-77,1,1,-77,5,3,1,3,3,2,1,1,1,2,2,5,1,1,6,104000,white,matching,"white, matching",6
1579,0.625,1,62fd17440d5147b43183b0aa,1,54,0,0,5000,200,2,3,3,Balanced Growth,7,1,7,5,6,4,5,3,3,3,4,6,6,5,4,6,5,5,6,6,6,40,5,5,5,4,5,4,4,5,40,5,4,4,50,5,5,5,5,5,3,5,1,7,1,1,2,6,3,6,1,7,1,6,1,1,1,1,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,1,3,1,3,3,2,3,1,2,2,1,5,1,1,5,50000,white,matching,"white, matching",6
717,0.125,2,62a4b2a2831b53dc1beeaab3,2,43,700000,225000,1000,400,2,1,1,Preserve Capital,7,2,1,4,6,2,1,1,1,3,1,4,3,3,3,1,4,4,4,5,4,27,4,4,4,5,3,1,5,2,43,4,2,1,52,4,4,4,3,4,5,6,2,6,1,6,1,7,3,5,1,7,2,5,1,2,-77,-77,-77,-77,-77,-77,-77,1,2,-77,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,6,3,1,2,3,3,1,1,1,2,2,5,1,2,4,120000,white,matching,"white, matching",4
984,0.5,1,561d98e03d7fe8000b0f5e09,3,64,250000,50000,200,100,3,3,1,didn't receive one,4,4,1,2,6,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,53,6,6,6,5,4,5,5,5,58,5,5,4,52,5,5,5,6,6,5,6,5,4,4,5,7,4,4,5,6,5,4,5,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,1,2,-77,-77,-77,1,2,-77,-77,-77,-77,-77,-77,-77,-77,5,3,2,3,3,2,2,1,2,2,2,5,1,1,6,44000,white,matching,"white, matching",5
1237,0.75,2,55eb04337480920010aa9e0d,1,36,0,50000,1000,200,3,4,2,2,7,4,7,6,7,5,2,1,4,6,4,7,7,7,7,6,5,6,2,3,2,25,5,5,6,6,5,3,4,4,15,4,3,2,5,4,6,4,6,6,6,4,1,4,5,6,2,6,2,1,2,6,3,5,1,2,-77,-77,-77,-77,-77,-77,-77,2,-77,-77,-77,1,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,6,3,1,3,3,2,3,1,3,1,1,5,1,2,5,12000,white,matching,"white, matching",5
