"lfdn";"external_lfdn";"tester";"dispcode";"lastpage";"quality";"duration";"s_0001";"c_0001";"c_0002";"v_149";"ob_reason";"ob_age";"ob_realEstate";"ob_debt";"ob_invest";"ob_saving";"ob_feelingRisk";"ob_investPriority";"ob_scenario";"stimulus_played2";"stimulus_played1";"stimulus_played4";"stimulus_played3";"stimulus_played6";"stimulus_played5";"check_portfolioId";"sim_ethnicity";"sim_general";"sim_gender";"sim_age";"sim_language";"trust_general";"trust_contact";"trust_relationship";"trust_care";"trust_understand";"trust_warmth";"competence_general";"competence_capable";"competence_skillful";"competence_intelligent";"bene_values";"bene_honest";"bene_respect";"li_implement";"li_improvements";"li_better";"lic_amount";"sat_happy";"sat_right";"sat_satisfied";"benef_hurt";"benef_needs";"benef_help";"benef_important";"benef_welfare";"recomm_propensity";"loy_choose";"loy_best";"loy_loyal";"lif_portion";"learn_learn";"learn_improve";"learn_skills";"att_bestInterest";"att_trustworthy";"att_ownInterest";"att_commissions";"fwb_situation";"fwb_left";"fwb_behind";"person_reserved";"person_trsuting";"person_lazy";"person_stress";"person_artistic";"person_sociable";"person_fault";"person_through";"person_nervous";"person_imagination";"patience154";"patience185";"patience202";"patience210";"patience215";"patience206";"patience193";"patience197";"patience189";"patience169";"patience177";"patience181";"patience173";"patience161";"patience165";"patience158";"patience125";"patience139";"patience146";"patience150";"patience143";"patience132";"patience136";"patience129";"patience112";"patience119";"patience122";"patience116";"patience106";"patience109";"patience103";"patience_general";"literacy1";"literacy2";"literacy3";"literacy4";"literacy5";"literacy6";"literacy7";"check_portfolioType";"check_advisorType";"dem_gender";"dem_ethnicity";"dem_usResidence";"dem_financialAdvisorUsage";"dem_education";"income";"browser";"referer";"device_type";"quota";"quota_assignment";"quota_rejected_id";"page_history";"hflip";"vflip";"output_mode";"javascript";"flash";"session_id";"language";"cleaned";"ats";"datetime";"date_of_last_access";"date_of_first_mail";"rts6047382";"rts6047383";"rts6047385";"rts6047387";"rts6047388";"rts6047389";"rts6047390";"rts6047391";"rts6047392";"rts6047393";"rts6047394";"rts6047395";"rts6047396";"rts6047397";"rts6047398";"rts6047401";"rts6047403";"rts6047406";"rts6047408";"rts6047411";"rts6047413";"rts6047414";"rts6047415";"rts6047416";"rts6047417";"rts6047418";"rts6047419";"rts6047420";"rts6047421";"rts6047422";"rts6047424";"rts6047426";"rts6047428";"rts6047430";"rts6047432";"rts6047434";"rts6047436";"rts6047438";"rts6047440";"rts6047442";"rts6047444";"rts6047446";"rts6047448";"rts6047450";"rts6047452";"rts6047454";"rts6047456";"rts6047458";"rts6047460";"rts6047462";"rts6047464";"rts6047466";"rts6047468";"rts6047470";"rts6047472";"rts6047474";"rts6047476";"rts6047478";"rts6047480";"rts6047482";"rts6047483";"rts6047484";"rts6047485";"rts6047486"
"15";"0";"0";"31";"6047487";"-77";"1298";"-77";"0.25";"3";"62e1f3f870894e12168113c5";"1";"32";"300000";"90000";"5000";"1000";"2";"1";"2";"-77";"1";"-77";"-77";"-77";"-77";"2";"1";"3";"7";"7";"7";"6";"7";"7";"7";"7";"6";"7";"7";"7";"7";"7";"7";"7";"6";"7";"7";"30";"7";"7";"7";"7";"7";"7";"7";"7";"92";"6";"7";"6";"45";"7";"7";"7";"7";"7";"2";"4";"2";"5";"4";"7";"7";"3";"5";"2";"5";"1";"7";"5";"5";"1";"1";"1";"1";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"6";"3";"1";"3";"2";"3";"2";"2";"1";"1";"1";"2";"1";"2";"5";"120000";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36 Edg/105.0.1343.27";"https://app.prolific.co/";"0";"0";"-66";"0";"6047382,6047383,6047384,6047385,6047386,6047388,6047389,6047390,6047391,6047392,6047393,6047394,6047395,6047396,6047397,6047398,6047399,6047400,6047402,6047403,6047404,6047409,6047414,6047404,6047409,6047414,6047415,6047416,6047417,6047418,6047419,6047420,6047421,6047422,6047423,6047424,6047425,6047426,6047427,6047428,6047429,6047430,6047431,6047433,6047439,6047453,6047483,6047484,6047485,6047486,6047487";"0";"0";"0";"-77";"-77";"fa16e76d3b86cbc0a157526401c19091";"1";"0";"1662995393";"2022-09-12 15:09:53";"2022-09-12 15:31:31";"0000-00-00 00:00:00";"121";"131";"298";"0";"340";"353";"365";"396";"409";"421";"432";"442";"466";"483";"485";"0";"690";"0";"0";"0";"0";"695";"704";"736";"789";"958";"972";"978";"1075";"1108";"1115";"1120";"1125";"1129";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1140";"1259";"1270";"1298"
"16";"0";"0";"31";"6047487";"-77";"696";"-77";"0.25";"4";"62f55b431a8434d459748de2";"2";"35";"101000";"250000";"1000";"1000";"2";"1";"2";"-77";"1";"-77";"-77";"-77";"-77";"2";"1";"4";"7";"5";"7";"4";"6";"5";"6";"7";"6";"7";"7";"7";"7";"6";"6";"7";"5";"7";"7";"10";"6";"5";"6";"6";"7";"6";"6";"7";"100";"7";"6";"6";"15";"6";"7";"6";"7";"6";"3";"2";"3";"7";"2";"5";"6";"1";"6";"5";"2";"2";"6";"1";"4";"1";"1";"1";"1";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"4";"3";"1";"2";"3";"1";"2";"3";"1";"1";"1";"2";"1";"2";"3";"49000";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"6047382,6047383,6047384,6047386,6047387,6047388,6047389,6047390,6047391,6047392,6047393,6047394,6047395,6047396,6047397,6047398,6047399,6047400,6047402,6047403,6047404,6047409,6047403,6047403,6047404,6047409,6047414,6047415,6047416,6047417,6047418,6047419,6047420,6047421,6047422,6047423,6047424,6047425,6047426,6047427,6047428,6047429,6047430,6047431,6047433,6047439,6047453,6047483,6047484,6047485,6047486,6047487";"0";"1";"0";"-77";"-77";"bdf354be623d717beb8266e6bd6ca6c9";"1";"0";"1662995461";"2022-09-12 15:11:01";"2022-09-12 15:22:37";"0000-00-00 00:00:00";"17";"21";"0";"62";"81";"91";"96";"120";"132";"141";"151";"157";"167";"176";"179";"0";"312";"0";"0";"0";"0";"316";"329";"353";"393";"470";"477";"479";"530";"549";"555";"558";"561";"564";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"572";"659";"675";"696"
"17";"0";"0";"31";"6047487";"-77";"873";"-77";"0.75";"2";"5d1e2045a37a4d001a1fc2cb";"4";"23";"0";"0";"200";"100";"3";"4";"2";"-77";"-77";"-77";"-77";"1";"-77";"2";"7";"5";"7";"3";"5";"7";"7";"6";"7";"6";"5";"7";"6";"6";"7";"7";"7";"7";"6";"7";"6";"30";"7";"7";"7";"7";"7";"7";"7";"7";"100";"7";"7";"7";"15";"7";"7";"6";"7";"5";"5";"5";"1";"7";"1";"6";"6";"2";"6";"7";"3";"3";"4";"3";"7";"1";"1";"1";"1";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"6";"3";"1";"3";"3";"2";"2";"2";"3";"1";"1";"2";"1";"2";"5";"10000";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"6047382,6047383,6047384,6047386,6047387,6047388,6047389,6047390,6047391,6047392,6047393,6047394,6047395,6047396,6047397,6047398,6047399,6047404,6047409,6047410,6047411,6047412,6047414,6047415,6047416,6047417,6047418,6047419,6047420,6047421,6047422,6047423,6047424,6047425,6047426,6047427,6047428,6047429,6047430,6047431,6047433,6047439,6047453,6047483,6047484,6047485,6047486,6047487";"0";"0";"0";"-77";"-77";"feae344eb6bda946c87698935204116e";"1";"0";"1662995519";"2022-09-12 15:11:59";"2022-09-12 15:26:32";"0000-00-00 00:00:00";"29";"42";"0";"72";"140";"164";"196";"212";"222";"246";"262";"284";"300";"326";"336";"0";"0";"0";"0";"422";"0";"436";"448";"485";"541";"629";"647";"656";"713";"723";"734";"742";"750";"759";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"787";"838";"850";"873"
"18";"0";"0";"31";"6047487";"-77";"3044";"-77";"0.625";"4";"https://ww2.unipark.de/uc/seeking_financial_advice_b/";"1";"24";"0";"0";"100";"20";"3";"3";"2";"-77";"-77";"-77";"1";"-77";"-77";"https://ww2.unipark.de/uc/seeking_financial_advice_b/";"1";"3";"7";"4";"7";"7";"7";"1";"7";"7";"3";"7";"7";"7";"7";"7";"4";"7";"2";"4";"4";"100";"7";"7";"7";"4";"6";"2";"6";"4";"100";"7";"4";"2";"76";"3";"7";"4";"2";"2";"7";"4";"7";"7";"1";"4";"4";"7";"1";"6";"6";"6";"1";"7";"7";"1";"1";"1";"1";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"4";"3";"3";"3";"3";"3";"2";"3";"2";"1";"1";"2";"1";"2";"3";"300";"Mozilla/5.0 (Linux; Android 11; SM-S102DL) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.40 Mobile Safari/537.36";"-99";"0";"0";"-66";"0";"6047382,6047383,6047384,6047386,6047387,6047388,6047389,6047390,6047391,6047392,6047393,6047394,6047395,6047396,6047397,6047398,6047399,6047404,6047405,6047407,6047408,6047399,6047404,6047405,6047407,6047408,6047409,6047414,6047415,6047416,6047417,6047418,6047419,6047420,6047421,6047422,6047423,6047424,6047425,6047426,6047427,6047428,6047429,6047430,6047431,6047433,6047439,6047453,6047483,6047484,6047485,6047486,6047487";"1";"0";"0";"-77";"-77";"56657501cc3c64315bcc903851c98cb3";"1";"0";"1662995609";"2022-09-12 15:13:29";"2022-09-12 16:04:13";"0000-00-00 00:00:00";"58";"68";"0";"126";"136";"802";"810";"823";"829";"839";"914";"922";"1008";"1020";"1089";"0";"0";"0";"1266";"0";"0";"1283";"1293";"1423";"1639";"1950";"2269";"2278";"2534";"2663";"2671";"2677";"2682";"2684";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2693";"3006";"3014";"3044"
"19";"0";"0";"31";"6047487";"-77";"756";"-77";"0.625";"3";"5e1f938b06121f2be0d1ead4";"3";"23";"0";"0";"5000";"500";"3";"3";"2";"-77";"-77";"-77";"1";"-77";"-77";"2";"1";"1";"1";"4";"6";"4";"5";"4";"4";"5";"5";"6";"6";"6";"7";"5";"6";"6";"5";"5";"4";"40";"6";"7";"7";"5";"5";"5";"5";"5";"75";"5";"5";"4";"40";"6";"7";"7";"5";"5";"4";"4";"1";"7";"1";"5";"5";"1";"7";"1";"4";"1";"7";"3";"6";"1";"1";"1";"1";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"5";"3";"1";"3";"3";"2";"1";"1";"2";"2";"2";"2";"1";"2";"5";"45000";"Mozilla/5.0 (Windows NT 6.2; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"6047382,6047383,6047384,6047385,6047386,6047388,6047389,6047390,6047391,6047392,6047393,6047394,6047395,6047396,6047397,6047398,6047399,6047404,6047405,6047407,6047408,6047409,6047414,6047409,6047414,6047415,6047416,6047417,6047418,6047419,6047420,6047421,6047422,6047423,6047424,6047425,6047426,6047427,6047428,6047429,6047430,6047431,6047433,6047439,6047453,6047483,6047484,6047485,6047486,6047487";"0";"0";"0";"-77";"-77";"61bc1ed17fe07fb1fce10f6f7011305c";"1";"0";"1662995615";"2022-09-12 15:13:35";"2022-09-12 15:26:11";"0000-00-00 00:00:00";"7";"14";"32";"0";"36";"44";"50";"67";"73";"81";"90";"95";"106";"139";"142";"0";"0";"0";"291";"0";"0";"295";"299";"314";"352";"447";"456";"459";"554";"560";"565";"568";"575";"578";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"585";"724";"733";"756"
"21";"0";"0";"31";"6047487";"-77";"1189";"-77";"0.5";"2";"611291090e626fdfde536f38";"1";"38";"0";"26000";"450";"40";"2";"4";"1";"-77";"-77";"1";"-77";"-77";"-77";"2";"7";"3";"7";"5";"6";"5";"4";"4";"5";"6";"5";"5";"5";"4";"6";"4";"3";"5";"5";"4";"4";"30";"5";"5";"5";"5";"3";"3";"3";"3";"61";"3";"5";"3";"10";"5";"7";"5";"5";"4";"6";"5";"7";"2";"7";"5";"2";"6";"3";"6";"2";"7";"3";"6";"7";"1";"1";"1";"1";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"4";"3";"1";"3";"3";"2";"2";"1";"2";"1";"1";"2";"1";"1";"5";"25000";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"6047382,6047383,6047384,6047386,6047387,6047388,6047389,6047390,6047391,6047392,6047393,6047394,6047395,6047396,6047397,6047398,6047399,6047404,6047405,6047406,6047407,6047409,6047414,6047407,6047409,6047414,6047415,6047416,6047417,6047418,6047419,6047420,6047421,6047422,6047423,6047424,6047425,6047426,6047427,6047428,6047429,6047430,6047431,6047433,6047439,6047453,6047483,6047484,6047485,6047486,6047487";"1";"0";"0";"-77";"-77";"0cafde42cd101bc326f5cbd81e95f463";"1";"0";"1662995679";"2022-09-12 15:14:39";"2022-09-12 15:34:28";"0000-00-00 00:00:00";"18";"26";"0";"66";"80";"89";"186";"213";"229";"240";"254";"271";"298";"310";"312";"0";"0";"483";"0";"0";"0";"488";"496";"531";"621";"743";"758";"764";"969";"982";"987";"993";"997";"1000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1009";"1138";"1152";"1189"
"23";"0";"0";"31";"6047487";"-77";"577";"-77";"0.375";"3";"5d93ee94eaf36200134a1d87";"3";"31";"0";"10000";"200";"200";"2";"2";"2";"-77";"-77";"-77";"1";"-77";"-77";"2";"1";"4";"7";"5";"6";"4";"4";"3";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"5";"5";"5";"30";"4";"4";"4";"3";"4";"4";"4";"4";"61";"5";"4";"4";"30";"4";"4";"4";"3";"3";"5";"5";"3";"4";"3";"5";"4";"3";"3";"5";"3";"5";"4";"5";"3";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"1";"2";"-77";"-77";"-77";"2";"-77";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"5";"3";"1";"3";"3";"2";"3";"1";"2";"1";"1";"2";"1";"2";"5";"15000";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"6047382,6047383,6047384,6047385,6047386,6047388,6047389,6047390,6047391,6047392,6047393,6047394,6047395,6047396,6047397,6047398,6047399,6047404,6047405,6047407,6047408,6047409,6047414,6047409,6047414,6047415,6047416,6047417,6047418,6047419,6047420,6047421,6047422,6047423,6047453,6047454,6047455,6047456,6047457,6047463,6047464,6047465,6047467,6047468,6047469,6047483,6047484,6047485,6047486,6047487";"0";"0";"0";"-77";"-77";"eabc9934b793e2f4c5924e47deea26a3";"1";"0";"1662995826";"2022-09-12 15:17:06";"2022-09-12 15:26:43";"0000-00-00 00:00:00";"5";"11";"35";"0";"41";"47";"58";"66";"71";"78";"82";"90";"104";"117";"120";"0";"0";"0";"255";"0";"0";"260";"263";"278";"302";"369";"377";"380";"428";"440";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"445";"448";"0";"0";"0";"452";"0";"455";"0";"0";"0";"0";"0";"0";"0";"462";"550";"557";"577"
"25";"0";"0";"31";"6047487";"-77";"975";"-77";"0.875";"4";"5fbd371dc57ae80a38ba00c2";"2";"32";"30000";"500";"1000";"100";"3";"4";"3";"-77";"-77";"-77";"-77";"-77";"1";"2";"2";"1";"7";"5";"6";"7";"6";"4";"4";"6";"4";"6";"7";"6";"7";"6";"7";"6";"6";"7";"6";"83";"6";"5";"6";"6";"7";"6";"5";"6";"84";"7";"5";"6";"71";"7";"6";"6";"6";"5";"6";"6";"7";"5";"6";"7";"6";"7";"2";"3";"1";"3";"6";"4";"7";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"2";"-77";"-77";"-77";"1";"1";"-77";"7";"3";"2";"3";"1";"2";"1";"3";"3";"2";"1";"2";"1";"1";"5";"30000";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15";"https://app.prolific.co/";"0";"0";"-66";"0";"6047382,6047383,6047384,6047386,6047387,6047388,6047389,6047390,6047391,6047392,6047393,6047394,6047395,6047396,6047397,6047398,6047399,6047404,6047409,6047410,6047412,6047413,6047414,6047414,6047415,6047416,6047417,6047418,6047419,6047420,6047421,6047422,6047423,6047453,6047454,6047455,6047469,6047470,6047471,6047477,6047478,6047479,6047480,6047481,6047483,6047484,6047485,6047486,6047487";"1";"0";"0";"-77";"-77";"8b87e70019fa64b995c734252bf4e8d6";"1";"0";"1662995872";"2022-09-12 15:17:52";"2022-09-12 15:34:07";"0000-00-00 00:00:00";"59";"64";"0";"164";"221";"228";"236";"247";"271";"284";"305";"312";"317";"364";"366";"0";"0";"0";"0";"0";"478";"482";"487";"514";"548";"679";"688";"690";"743";"749";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"754";"0";"0";"0";"0";"0";"0";"0";"757";"0";"0";"0";"761";"765";"0";"773";"930";"937";"975"
"27";"0";"0";"31";"6047487";"-77";"1547";"-77";"0.5";"2";"61731c0ef27028acbfbbf972";"3";"24";"250000";"0";"20000";"500";"2";"2";"3";"-77";"-77";"1";"-77";"-77";"-77";"2";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"45";"7";"7";"7";"7";"7";"7";"7";"7";"99";"7";"7";"7";"85";"7";"7";"7";"7";"7";"3";"3";"1";"6";"1";"7";"7";"1";"7";"1";"7";"1";"7";"1";"7";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"1";"1";"2";"-77";"-77";"-77";"-77";"7";"3";"1";"3";"3";"2";"1";"3";"2";"2";"1";"2";"1";"1";"6";"99000";"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:104.0) Gecko/20100101 Firefox/104.0";"https://app.prolific.co/";"0";"0";"-66";"0";"6047382,6047383,6047384,6047386,6047387,6047388,6047389,6047390,6047391,6047392,6047393,6047393,6047393,6047394,6047395,6047396,6047397,6047398,6047399,6047404,6047405,6047406,6047407,6047409,6047414,6047407,6047409,6047414,6047415,6047416,6047417,6047418,6047419,6047420,6047421,6047421,6047421,6047422,6047423,6047453,6047454,6047455,6047469,6047470,6047471,6047472,6047473,6047474,6047475,6047477,6047483,6047484,6047485,6047486,6047487";"1";"0";"0";"-77";"-77";"09d72e99ec754bed8987789b853aee37";"1";"0";"1662995886";"2022-09-12 15:18:06";"2022-09-12 15:43:53";"0000-00-00 00:00:00";"66";"78";"0";"214";"249";"278";"287";"438";"448";"513";"537";"549";"566";"589";"592";"0";"0";"732";"0";"0";"0";"738";"747";"781";"850";"992";"1009";"1013";"1141";"1174";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1180";"0";"0";"0";"0";"0";"0";"0";"1186";"1190";"1196";"0";"0";"0";"0";"1205";"1498";"1514";"1547"
"28";"0";"0";"31";"6047487";"-77";"693";"-77";"0.625";"3";"612682ec747ac2d5df40f7df";"3";"21";"0";"100";"100";"100";"3";"3";"2";"-77";"-77";"-77";"1";"-77";"-77";"2";"1";"2";"7";"2";"4";"4";"4";"3";"3";"3";"4";"5";"5";"4";"5";"4";"4";"5";"4";"5";"5";"25";"4";"5";"5";"4";"3";"4";"4";"3";"60";"4";"5";"4";"25";"4";"6";"6";"4";"3";"4";"5";"2";"5";"4";"5";"2";"2";"5";"2";"2";"2";"4";"5";"6";"1";"1";"1";"1";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"5";"3";"1";"3";"1";"2";"1";"1";"2";"1";"1";"6";"1";"1";"3";"35000";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15";"-99";"0";"0";"-66";"0";"6047382,6047383,6047384,6047385,6047386,6047388,6047389,6047390,6047391,6047392,6047393,6047394,6047395,6047396,6047397,6047398,6047399,6047404,6047405,6047407,6047408,6047409,6047414,6047415,6047416,6047417,6047418,6047419,6047420,6047421,6047422,6047423,6047424,6047425,6047426,6047427,6047428,6047429,6047430,6047431,6047433,6047439,6047453,6047483,6047484,6047485,6047486,6047487";"0";"1";"0";"-77";"-77";"7f25f07c46983697b70238dcb53992f4";"1";"0";"1662996005";"2022-09-12 15:20:05";"2022-09-12 15:31:38";"0000-00-00 00:00:00";"18";"23";"76";"0";"93";"101";"106";"117";"125";"134";"142";"153";"178";"192";"195";"0";"0";"0";"263";"0";"0";"268";"276";"296";"337";"444";"455";"458";"503";"512";"517";"522";"525";"527";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"537";"662";"671";"693"
"29";"0";"0";"31";"6047487";"-77";"2341";"-77";"0.625";"1";"63133ea72702295da02ddae1";"2";"33";"20000";"0";"20000";"1000";"2";"4";"2";"-77";"-77";"1";"-77";"-77";"-77";"2";"5";"5";"5";"5";"5";"5";"5";"4";"6";"5";"5";"5";"5";"4";"6";"5";"4";"6";"2";"5";"4";"40";"5";"6";"6";"3";"5";"5";"4";"6";"61";"5";"5";"5";"40";"6";"4";"5";"5";"5";"5";"6";"5";"3";"5";"5";"5";"2";"2";"6";"6";"2";"2";"2";"6";"1";"1";"1";"1";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"5";"2";"1";"1";"2";"1";"2";"2";"2";"1";"1";"2";"1";"1";"6";"150000";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"6047382,6047383,6047384,6047385,6047386,6047388,6047389,6047390,6047391,6047392,6047393,6047394,6047395,6047396,6047397,6047398,6047399,6047404,6047405,6047406,6047407,6047409,6047414,6047407,6047409,6047414,6047407,6047409,6047414,6047414,6047414,6047415,6047416,6047417,6047418,6047419,6047420,6047421,6047422,6047423,6047424,6047425,6047426,6047427,6047428,6047429,6047430,6047431,6047433,6047439,6047453,6047483,6047484,6047485,6047485,6047486,6047487";"0";"1";"0";"-77";"-77";"6320d0bcb6879df9efaa3a2e031cb210";"1";"0";"1662996076";"2022-09-12 15:21:16";"2022-09-12 16:00:17";"0000-00-00 00:00:00";"185";"195";"907";"0";"926";"944";"964";"998";"1009";"1019";"1040";"1052";"1058";"1073";"1075";"0";"0";"1528";"0";"0";"0";"1629";"1637";"1699";"1736";"1897";"1907";"1912";"1967";"1997";"2002";"2007";"2011";"2016";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2024";"2268";"2312";"2341"
"30";"0";"0";"31";"6047487";"-77";"961";"-77";"0.375";"3";"54847f1cfdf99b07b28f22f9";"1";"49";"0";"5000";"100";"50";"2";"2";"2";"-77";"-77";"-77";"1";"-77";"-77";"2";"1";"3";"7";"3";"7";"6";"6";"6";"6";"6";"5";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"25";"6";"6";"6";"6";"6";"6";"6";"6";"90";"6";"6";"6";"20";"6";"6";"6";"6";"6";"2";"2";"4";"2";"6";"7";"6";"1";"5";"2";"2";"2";"6";"2";"5";"1";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"1";"2";"-77";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"6";"3";"1";"3";"3";"2";"1";"1";"2";"2";"1";"2";"1";"2";"6";"20000";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"6047382,6047383,6047384,6047385,6047386,6047388,6047389,6047390,6047391,6047392,6047393,6047394,6047395,6047396,6047397,6047398,6047399,6047404,6047405,6047407,6047408,6047409,6047414,6047409,6047414,6047409,6047408,6047408,6047409,6047414,6047415,6047416,6047417,6047418,6047419,6047420,6047421,6047422,6047423,6047424,6047425,6047439,6047440,6047441,6047442,6047443,6047445,6047446,6047447,6047453,6047483,6047484,6047485,6047486,6047487";"0";"0";"0";"-77";"-77";"795af449f382dd1c694731365d60710e";"1";"0";"1662996079";"2022-09-12 15:21:19";"2022-09-12 15:37:20";"0000-00-00 00:00:00";"40";"60";"106";"0";"128";"138";"150";"233";"242";"251";"260";"267";"295";"315";"318";"0";"0";"0";"497";"0";"0";"503";"508";"525";"588";"723";"734";"738";"805";"820";"824";"0";"0";"0";"0";"0";"0";"0";"827";"832";"0";"835";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"842";"936";"946";"961"
